Egap,Id
2.3043,1827
3.8994,8226
4.3498,3273
1.1485,3091
0.836,3600
0.3241,12386
0.9325,4552
3.9861,10333
3.6419,10593
0.8213,364
4.6185,6614
0.2092,4434
0.8054,1608
3.4254,7101
3.1135,11519
0.7463,12057
6.2605,4974
2.1919999999999997,12631
1.6691,1859
1.6687,1931
2.437,10875
2.4553,5152
2.0113,3822
0.3122,13686
2.1811,5729
1.5802,4209
0.9638,7339
1.6376,8088
0.099,1523
3.6785,3121
5.2461,4538
2.8874,9377
1.8021,9909
0.4417,515
2.7932,2018
1.3736,148
1.4731,5607
1.2583,1122
2.8280000000000003,406
3.7837,12866
3.0555,82
1.7346,11339
0.1197,4689
1.1359,2753
2.4839,9035
3.1946,4911
0.1313,10015
0.5745,3944
1.9362,8094
2.8162,3429
6.4225,7498
0.5006,11212
0.2091,9140
1.2434,8469
5.4945,5121
1.3832,791
5.5489,4799
1.2627,9210
1.8576,10416
4.8046,7370
1.3089,444
4.4709,3308
0.4046,4561
1.0017,7886
0.4035,2531
3.4977,4656
2.0392,528
2.4646,13277
0.8805,12575
5.6199,5636
0.4057,3269
4.7918,11072
1.9122,5638
0.7639,1356
1.4172,12666
0.6654,2064
1.5419999999999998,13487
0.113,2682
0.9194,6520
0.1855,1128
2.5056,9951
2.2087,3258
0.9066,9438
0.3136,10888
3.4546,6744
0.2787,10635
4.6897,13481
2.4064,5885
2.2811,2604
4.1302,6008
5.6456,1583
0.6574,5899
1.395,999
2.7283,7100
1.4180000000000001,13425
0.4268,8853
4.3746,1742
3.3059,6230
0.78,11845
0.7888,12170
3.8433,4626
3.2045,8267
0.7342,13541
1.6580000000000001,2632
0.5479,2073
0.4654,1115
1.5479,7351
0.6042,10623
0.4883,9237
3.2703,2025
3.4253,2823
6.3539,7176
2.1645,8609
2.0097,197
0.8976,3164
3.1714,7317
4.1845,2582
3.4724,12206
3.727,6307
2.984,2181
4.0758,9667
1.2545,5843
2.0752,176
3.8686,11716
3.5067,8813
5.2397,3141
4.9826,12001
1.3927,7036
3.3428,5828
3.9235,498
3.2404,7491
2.4003,11572
1.2026,133
3.2732,1568
0.8466,3679
6.428999999999999,777
0.903,2956
3.3593,853
2.3409999999999997,12961
1.5248,868
4.3006,3386
3.2847,7742
2.23,3317
0.3522,11786
1.8032,5509
1.1361,10207
1.0116,6408
1.7099,7129
1.9251,511
2.8504,237
2.9388,7264
1.4779,2293
2.3554,3547
0.8741,11438
0.1833,10041
4.1053,9195
6.6073,10368
4.3613,8591
4.7423,7733
4.1055,2274
2.0786,6670
3.96,8407
1.4683,12795
1.1823,4126
1.3343,5259
1.7149,4611
0.5421,12465
5.2523,9772
4.0918,3838
3.5949,3999
2.0885,8947
0.2894,4977
3.2814,4987
2.9478,8804
1.7118,11801
0.9168,9635
1.5002,7809
0.1364,1487
4.6979,13739
2.5424,4025
5.8971,4697
1.0871,11784
6.2107,3814
0.802,2362
3.4964,10839
4.0802,11771
1.7384,5683
3.542,12648
1.4211,8276
3.3288,12616
0.5105,7816
0.1971,9634
5.4006,1449
1.4112,2755
1.0816,11937
4.4804,6948
3.3862,5490
0.7467,377
5.0801,4708
3.2102,3772
0.2569,5673
1.5884,11227
0.7001,2245
3.7576,9302
1.2206,9019
3.3817,887
2.6163,6119
5.0881,4356
2.7680000000000002,3823
1.393,4816
3.2776,2426
0.1712,6122
4.4275,996
4.626,3249
2.7308,5169
2.8106,1268
2.8952,10549
0.6921,10931
2.3029,4460
1.2209999999999999,3603
2.605,9799
3.695,6645
1.8244,7644
3.6174,3140
3.9742,5628
1.9165,6075
1.2252,3519
2.2228,7535
0.4361,3126
3.168,7006
0.3026,10784
0.6638,12520
0.9853,4943
1.9121,11669
4.5507,4694
0.3536,7085
3.4815,11058
4.7112,2348
3.0105,7252
4.2442,3457
4.3658,150
4.8179,2633
1.3874,11326
6.1073,13392
0.5538,6449
3.2328,2218
2.6385,11892
2.2372,11806
2.2266,13362
0.875,12750
0.9371,719
2.3223,11804
3.6739,3745
4.4516,7242
1.7531,12774
2.758,12076
1.7909,2468
0.9748,11619
1.5197,7696
2.8185,9717
1.4149,10454
1.7077,8215
1.6383,5269
5.08,11073
3.2477,12993
3.9355,11589
2.6385,674
2.0340000000000003,4825
2.5502,13661
3.5884,2204
2.4117,9134
0.4808,2164
0.1207,13272
3.7128,10158
2.3882,7448
2.0282,12889
2.155,7316
1.9778,6890
5.7264,4402
3.4124,653
2.1117,3333
0.7303,1522
0.4773,872
4.2203,637
1.1107,2861
0.7456,3616
0.7439,10556
4.4349,2066
2.4130000000000003,7857
3.4602,9422
2.3852,3799
5.041,1425
1.9928,1611
1.0590000000000002,9536
1.7333,8299
3.3855,2387
0.8708,4222
1.7402,3884
5.6214,6545
3.1677,4112
1.1685,12977
2.4014,5616
3.2389,4947
0.6106,1651
2.3217,4210
1.06,5558
2.3287,7413
1.7219,5493
0.4271,3033
5.2958,11834
2.7846,1204
1.4244,10718
1.7476,3482
3.3901,6423
6.6145,2329
1.8481,13400
1.0484,13627
3.3166,2586
0.318,4949
3.665,6480
0.695,5328
2.2264,2724
4.7227,11003
0.3921,10095
1.3221,7681
4.4633,12008
2.1051,11206
0.2947,1714
3.4039,2973
1.3665,7103
3.1719999999999997,10765
3.1627,1163
1.6609,2748
1.6582,6703
0.8366,659
4.1242,3049
1.4469,2963
1.9842,12403
0.7149,8256
1.0934,7680
2.3438,6067
0.8884,6966
0.3686,1843
0.4749,9916
2.4948,6667
5.0779,7566
1.2592,5385
1.7303,11741
3.2551,6740
1.0937,2507
1.3957,3563
0.6588,8225
2.2636,6908
2.0844,12370
6.5422,10092
3.4483,2541
0.7577,21
4.9793,4289
0.9135,7109
4.2453,4972
4.0245,1087
0.6547,12292
3.8552,11725
1.3364,6473
1.6797,10135
3.1322,9787
1.1254,5422
0.3667,11146
0.5952,6433
2.2217,2833
2.3145,2679
5.7170000000000005,11561
0.1823,5002
0.9534,409
4.5344,12779
2.9231,12234
0.2377,4706
3.4876,2719
2.5223,9410
1.5219,3075
0.1399,10404
3.2068,1977
2.373,5669
2.3281,3684
0.3973,2226
2.3159,253
0.9854,1359
1.1106,5550
5.8596,1502
2.4537,5432
3.6319999999999997,3478
1.4486,1762
1.6664,847
3.9423,5035
2.3988,5323
3.2996,10049
1.6769999999999998,2971
1.7416,7111
2.4318,754
2.8659,11373
1.0436,8776
3.4048,8124
1.1440000000000001,8120
1.6826,13306
2.1744,2074
2.8333,529
1.0365,4259
3.3093,2676
5.4777,7423
5.1669,743
5.0457,9712
5.2389,517
1.0229,10865
5.228,6140
2.5988,11341
2.1164,4509
1.625,13502
1.0638,8594
2.7092,6733
1.5506,5050
3.6548,5791
0.7331,32
3.0399,13408
0.6285,10222
3.3835,9657
1.1362,4230
0.1826,7973
0.6862,4860
0.8039,2968
4.2826,7800
0.2423,6818
4.1144,10430
2.4535,6654
2.056,7269
2.6372,5720
4.1601,2315
2.7166,1346
3.4251,10560
4.0765,9670
1.7197,4484
7.4218,12191
0.5281,12747
2.7910000000000004,2653
1.4249,9930
0.7988,179
4.0583,12769
4.9262,12022
5.7296,11956
5.1397,7533
5.5002,2789
1.4175,2693
3.7336,12751
4.5932,9644
3.7627,11746
5.712000000000001,8926
0.9373,13550
5.015,13101
0.7237,2849
4.2924,2618
1.2368,9259
5.2620000000000005,9416
2.6335,10620
3.6246,7783
1.7759,1391
1.5657,1820
0.2748,10433
3.7765,7556
4.8847,12654
4.6883,13798
2.605,1533
4.7847,3617
3.2868,96
2.6197,1679
1.0869,11704
1.6156,1790
2.031,2364
1.255,5718
0.5377,11148
1.5234,10858
3.9278,8237
2.4555,3142
0.6207,7049
3.1373,2819
3.0672,10206
1.5163,6559
4.7718,3996
0.3993,276
3.4443,4891
2.8974,434
5.8951,10399
4.3309,9913
4.7608,10937
0.7659,13457
3.1039999999999996,9602
0.8907,12060
0.6415,12186
3.4557,13660
0.816,12017
0.1917,10656
2.0609,1504
3.2136,12368
1.3626,12912
6.2335,5976
2.7574,10329
6.3629,3993
4.7168,10311
0.9186,8362
2.2640000000000002,10375
2.5385,12481
1.1961,3965
3.0701,10419
3.8280000000000003,9995
3.6942,3040
1.5954,5105
5.227,12106
1.8119,1650
1.3057,11306
3.3254,11507
1.3601,2880
0.4325,9860
2.57,8470
0.4657,4114
3.9996,4280
1.5128,13607
1.6753,13792
1.4558,12535
5.4363,5220
0.1518,9087
3.4225,1145
0.1554,12352
0.7146,13675
3.3463,10689
1.1676,2416
0.1837,3619
3.1113,6137
7.437,727
5.5436,9699
3.0106,3696
1.4718,6505
2.3365,3042
2.5022,2088
2.9619,2573
1.9422,356
1.2432,2645
0.7313,8814
1.6938,8137
5.2116,4703
4.9394,7663
2.8871,6080
4.2059,12113
5.2419,530
1.5482,10814
0.9152,9697
0.4312,7243
5.0067,9507
2.0374,8714
1.0184,12681
4.01,2568
0.9698,2357
1.281,2095
2.7231,4034
4.824,6497
1.8724,13806
0.5812,279
2.7882,8151
1.2735,1661
1.0957,12755
2.6411,3446
3.1451,7518
2.4182,7736
1.0187,9551
6.1612,8217
1.8654,11544
1.8928,10019
3.8233,1925
1.5104,9379
0.2756,12248
0.5303,12966
0.2108,1427
2.7529,11263
6.1571,4599
4.2844,1154
6.5731,12300
3.2907,4173
2.4192,10645
5.5624,3104
3.5693,4933
5.5753,6757
3.4979,171
1.1678,3181
6.5153,3331
4.0114,4304
2.2097,4906
3.4546,10898
0.7444,6247
3.2142,1812
1.8571,10740
5.4484,6498
4.3845,8268
3.2419,13521
2.6558,13063
5.8384,10603
0.8607,8159
3.2485,5825
1.5852,4415
2.5677,1226
0.1882,1300
2.6255,6461
3.8303,5948
0.9889,8184
4.5252,7134
1.4305,12260
1.3499,1321
3.43,5602
0.4492,8687
1.6966,10432
2.7824,8730
1.8016,10455
5.2734,8982
2.8164,8084
1.1772,803
2.6430000000000002,2187
2.3582,13592
0.8916,11126
1.521,428
1.8926,2609
3.2117,13445
4.385,12922
1.6738,8977
3.1722,8175
2.2291,3245
0.3677,11938
2.2313,10801
5.4492,2055
1.2247,1681
1.0,2193
3.1146,10305
2.1972,13707
0.9105,757
5.7707,9833
1.8612,13052
3.0613,2240
1.0012,556
3.5364,9628
0.8166,4193
4.6316,1223
3.7789,11296
3.47,9508
0.6706,852
5.3076,3770
0.3698,5255
1.2536,1644
1.5406,13229
0.1125,3841
0.4624,11252
3.6688,12802
1.8984,3172
4.3575,8939
2.293,9987
2.2984,305
2.4236,13746
2.1795,8072
0.335,11046
1.9689,2272
2.1833,7004
3.2458,6339
1.4302,12859
3.6374,13672
1.6783,614
3.0902,2283
4.1091,2851
2.4452,4350
1.6875,3067
2.5775,8325
3.2799,5650
0.5552,4059
1.5162,4267
1.3409,292
1.7459,5817
0.6236,13119
3.2246,5815
0.1852,66
3.6546,13004
0.3771,3407
1.4946,3097
1.3274,11560
3.8174,5216
3.6319999999999997,5108
3.5526,6875
1.2271,5686
1.3733,6953
2.7285,6077
0.2221,4248
3.5773,10581
1.1844,10401
0.8467,4187
5.1687,12657
0.6135,2893
1.5869,4107
2.9753,7636
2.9306,5084
1.1468,5440
2.4246,11909
2.3461,10215
0.2659,5411
1.2218,2681
1.3477,4325
2.8963,7463
2.6756,9594
5.1965,8924
1.7817,241
3.7393,13240
0.0988,878
2.1621,2146
0.1532,10268
3.5412,9074
1.1386,8007
2.8121,6858
0.4746,13071
0.1127,2502
1.4777,1542
1.1928,2151
0.4716,13790
1.1989,10638
1.0849,6072
3.218,85
1.8841,5910
0.9717,1022
2.3744,10443
2.8119,2657
5.4007,10484
3.5267,11894
1.3492,244
2.7397,1910
0.7296,12881
0.6774,7579
3.4888,8912
5.1976,4399
4.7087,11587
0.48700000000000004,856
2.4543,4989
0.8092,11093
1.3754,6070
1.2869,425
4.5571,7464
2.487,7654
2.0508,5979
0.8129,1125
3.1812,1153
1.743,1944
6.7927,4420
2.3578,3474
0.3567,11316
3.2056,7068
3.1334,6877
2.9509,595
2.8247,2702
1.7578,28
1.8991,557
1.1971,12968
2.6831,11330
1.2641,9532
1.6692,7513
3.3682,5615
2.4914,9320
0.7915,7366
1.2252,1747
2.6031,11273
4.3375,13756
1.038,13023
4.0656,6643
1.9466,2534
0.5544,12844
4.187,10147
3.8953,8888
0.7752,2882
1.4538,10791
1.9253,12233
2.1639,2858
3.08,13575
2.6234,12558
4.8918,13127
1.264,1517
1.4505,11932
4.5111,5195
4.4098,9933
1.9617,9764
0.1959,13727
2.4953,4615
1.2361,11308
3.1484,13755
4.2322,4639
0.5486,3757
2.15,10677
2.8486,7438
2.8293,1007
1.3285,9344
1.1291,13558
1.0003,5524
1.0541,10175
2.7038,6056
2.7359,7952
3.6494,344
1.5099,8167
5.1584,5866
0.7588,6897
0.1321,2561
0.2605,8770
2.1639,9575
0.6463,12942
1.5021,4147
1.067,7335
3.7559,13605
0.2731,647
3.9374,6372
1.5345,6378
0.1748,6684
3.3775,9641
3.4688,9059
2.1333,13099
1.5443,2762
6.9146,1672
2.5469,10354
2.2885,6561
2.9222,924
1.3285,3551
2.597,370
1.2928,4093
3.3334,6291
1.0562,4254
0.1262,10673
5.5326,12129
3.707,5868
0.3345,3458
1.1854,2125
2.8996,7616
2.7228,12080
3.7801,11592
2.6986,9254
0.1658,12175
4.0068,6573
2.892,10130
6.5969,12908
2.4474,5239
2.205,4141
0.5399,4623
3.4817,10774
0.9338,2994
0.8907,6799
2.8829,4722
0.1874,3681
1.2227,4801
2.6678,1162
3.1207,13696
2.6529,3564
0.2468,3704
4.1722,3000
3.9394,2642
2.1431,10380
2.1514,879
5.0691,13163
3.3725,6016
0.9573,8719
2.9219999999999997,8401
2.9271,3341
0.7779,9515
4.7257,8723
3.6443,12266
0.5419,5230
3.9582,3835
1.4429,11610
0.1678,3726
4.5222,8743
1.058,7030
3.4412,9749
2.1691,10737
4.0681,4341
1.9555,2901
4.2186,10284
0.8446,9067
2.3866,3998
3.6384,8895
5.96,1786
4.7771,13415
1.2054,5458
1.3247,12322
0.899,900
3.463,5887
1.6134,4364
3.6628,4726
1.6114,8802
2.2431,6658
5.5457,10695
3.8261,5794
0.6708,6176
2.4396,2910
2.3518,5419
1.5631,11301
1.6451,3424
5.47,890
1.1561,8675
3.4086,2958
2.7984,10704
4.4576,13478
1.2022,94
2.1164,622
2.2696,11361
1.9594,10573
1.7026,13422
2.7642,7895
1.9458,3053
1.2707,8180
1.7027,4444
1.6178,8978
1.0038,3204
3.2159,8510
2.9058,8149
0.9586,6481
3.8134,12328
3.6639,9494
1.3353,8593
3.0411,1011
1.4292,9082
3.362,4382
3.0496,13459
3.3798,4413
1.3929,1525
2.1422,7031
4.2765,5500
2.1268,4172
2.0055,12608
0.873,3211
1.3714,2655
1.9623,4630
1.931,6011
1.9861,6239
4.3951,2392
3.8509,730
4.3341,9375
0.4911,4869
2.6708,1535
1.8882,13612
3.5351,7966
0.5207,2853
1.8599,201
1.8793,9428
1.8164,11893
2.1302,9271
5.2658,5454
0.1546,10981
1.4084,10265
2.0185,2779
1.6312,4956
1.9436,641
1.1743,11364
1.8123,12417
1.1857,10976
3.1258,12719
1.46,453
3.8882,12962
4.6254,9301
5.2573,9451
0.8407,4750
4.7816,3888
1.5646,6944
3.2554,10698
0.9454,13774
3.4306,7752
3.5381,12466
6.5497,10651
0.6417,9600
0.9145,10845
4.7957,13145
4.2625,131
3.3386,13565
2.8315,2883
3.2442,5006
3.9385,12537
2.0812,8288
1.6477,10148
3.2727,6486
1.993,903
3.0096,10829
7.0569,1593
1.3216,11762
1.3181,5248
1.5678,11787
1.4143,3403
0.1805,3686
0.1064,9204
4.1012,13259
0.9369,4932
2.2139,2017
3.6586,9144
0.1803,2325
3.69,5413
3.0917,10029
1.8304,992
1.3909,5920
0.2005,6748
3.5396,5760
1.7501,376
2.9767,9159
3.8232,5695
2.2419,1236
2.3609999999999998,5404
2.5122,4283
1.3655,7051
0.7769,13066
1.6682,7057
2.6312,4292
3.6944,4699
4.5951,6708
1.4152,855
5.7007,5991
3.0302,10017
5.7379999999999995,2412
4.0549,11177
5.0029,6940
3.6667,132
1.9714,4950
2.2672,5908
0.9546,12586
5.516,11511
1.5205,6148
2.5849,12228
1.011,12197
5.0379,2596
1.4337,10340
1.1671,7578
1.3066,2414
3.6916,9426
1.8973,4301
0.3823,10902
0.7067,12918
0.8849,497
2.2358,3506
2.2791,3522
0.7996,4396
1.3153,8644
3.0315,11171
4.3843,6452
1.8979,7884
3.8488,2425
0.7997,12298
0.4233,4443
0.6929,11590
1.2421,7829
0.5432,4041
2.7765,335
2.4378,12278
1.2545,6857
2.2291,3741
2.1025,2096
1.2890000000000001,4900
1.1917,4284
0.9104,8970
5.4691,2746
0.8534,9001
0.5872,2689
3.1994,8763
0.8118,9133
4.4051,7369
4.2704,4084
1.9772,11408
2.6161,4849
3.552,2045
2.2051,9288
1.3876,9118
2.6807,12304
4.4137,327
0.9063,13633
1.9913,13508
3.6497,8674
0.3278,8193
2.6563,9149
0.4387,2417
1.4434,10050
1.6286,83
0.8879,3136
0.43700000000000006,7943
1.6236,2375
3.3296,4128
2.9982,12024
0.3695,7729
1.5374,10932
2.595,1445
1.1957,859
1.7625,3488
5.8317,5420
4.9213,8158
5.646,12800
0.2204,10999
1.521,10916
2.3466,2984
0.4942,13504
0.2155,9132
4.9395,265
3.5756,11086
1.6316,9285
7.2351,7689
5.5207,4686
0.8709,1603
1.4902,13628
1.7833,4471
2.7484,1597
1.929,9392
2.8421,6804
1.2025,13704
2.3317,470
3.8349,10060
1.9473,3755
3.7355,8505
6.2062,10334
5.4354,11832
0.7341,4905
1.9379,4790
3.8589,6395
1.0268,9710
1.9231,4152
2.2741,2690
0.5067,5334
3.2462,6158
2.5631,4029
0.3097,307
3.5351,8403
6.8539,11579
3.0353,11967
0.1203,6907
2.5208,8698
1.4816,7948
1.6338,5484
1.6449,4286
5.3127,9488
0.821,6420
2.8787,2555
0.4035,4352
2.4589,8667
0.3957,13822
2.2974,13613
2.3291,2002
0.9021,12033
6.0053,10072
5.0277,2049
2.4904,9846
2.6018,11878
5.2215,437
3.2655,13060
0.3483,12794
1.874,1065
0.4219,8969
3.9113,10904
1.9904,2551
1.015,6871
2.3609,7308
3.2938,9929
1.2009999999999998,11114
5.016,13399
1.3407,7637
3.0227,4130
1.8328,5821
1.8648,2511
1.0847,7571
0.4991,5845
2.6164,7253
4.4715,6065
1.1908,10527
1.7938,11702
1.5632,1822
2.6388,8672
2.3007,5514
2.3695,1085
4.5092,8398
2.1806,10123
2.8956,1441
0.10800000000000001,9888
4.4042,7893
3.9297,13030
5.0189,3090
0.3369,11611
2.3018,4744
2.1815,7113
2.1118,13073
2.7439,8381
4.8067,11770
3.4376,5716
2.2831,3693
2.3492,12323
3.3683,3858
0.9964,9850
3.5765,4030
2.0808,11419
4.3891,13615
0.1849,4137
1.6158,12530
0.2033,10511
1.1099,1340
3.7959,1392
4.5105,10786
5.3617,7099
2.2975,8329
2.0909999999999997,8014
3.8439,6219
2.8756,4581
4.6888,13509
2.2801,1160
1.4229,8367
4.1293,3059
0.9062,1426
3.6968,9280
0.7121,4317
1.0643,337
3.0969,9307
0.4296,1158
2.9617,1401
1.2967,7709
1.3526,7933
4.5378,7204
2.59,2979
3.4419999999999997,5932
0.4905,3742
1.7247,8187
1.6367,4845
1.9574,1182
1.9074,7075
1.7069999999999999,1019
4.5056,4500
1.8075,13584
3.4836,1337
5.3035,8630
6.479,2478
2.8106,9568
5.3264,10736
0.1256,7808
1.9975,4213
2.7824,1808
4.9113,5689
1.3839,9945
3.3791,13599
2.0182,6915
4.5153,1634
1.421,4609
4.1507,5351
5.483,3130
1.8082,2174
0.9137,11405
3.773,10517
1.6737,67
2.9919,3189
1.3117,13092
4.7019,8204
3.7692,6235
3.6168,9351
3.1683,12179
3.3711,9247
1.2508,12219
0.1621,10240
4.9527,6204
1.3051,10802
0.1767,4026
3.4614,7669
1.1469,1636
2.1408,5564
2.2178,12086
4.8996,8618
1.5487,8512
0.6251,7319
4.1795,3169
0.9477,2549
5.2512,8477
0.7431,8279
1.7119,1098
1.4112,6791
3.1023,10653
1.1352,13054
3.7004,11591
0.1878,5403
4.6858,8546
3.6509,2036
0.1573,1177
2.7464,880
2.0658,11823
4.0416,443
1.4947,12395
4.9523,6365
1.9049,5356
2.8682,13367
3.5856,5131
3.234,13461
0.4742,7536
3.8733,8109
2.4375,12783
2.1241,9674
6.8511,9572
2.7185,12571
1.7579,9613
0.5501,13405
0.0975,6524
2.4647,5395
3.1752,2451
3.3247,490
2.0496,7327
0.1526,6373
3.3495,13529
4.7495,5250
3.0603,3776
2.0959,8001
0.8177,5974
0.6758,3475
0.3218,9797
0.8392,13382
3.1745,5561
0.6922,4655
2.8953,2995
0.4606,10599
0.2359,10688
5.8019,737
1.0704,5966
1.9893,1951
5.6787,2196
2.2464,10412
2.5943,7245
1.8899,248
2.6924,13271
2.4077,10978
2.3761,1336
1.1259,7449
5.263,7738
0.5813,5389
3.5069,5003
2.1644,11768
0.2827,10281
1.1492,13295
2.6321,6131
3.2089999999999996,4582
2.6551,7549
1.8679,11063
2.5937,8161
6.0946,9057
2.7018,13305
0.555,71
5.2125,1060
0.3605,4876
0.9811,12929
3.2579,4110
1.3982,994
4.4739,2877
1.4529,11913
4.578,11011
1.4883,7274
4.4355,3504
1.0944,5960
3.6579,3655
0.3551,7551
0.2562,12135
2.387,5929
0.2356,1673
3.0802,2463
1.2334,43
2.2385,9832
4.3132,7446
0.5673,13181
1.8461,12270
2.5934,5713
2.0598,2393
3.5008,10843
3.1241,7958
3.7929,11546
1.4252,3418
1.9892,8418
4.1671,5232
2.7805,9577
1.0568,9757
3.8539999999999996,6755
0.254,10758
0.6085,7707
0.4972,13496
0.9962,4766
5.2368,1862
3.4542,6811
2.5,2886
2.6821,11614
2.0462,8940
2.6073,2782
1.8501,12470
2.1743,749
0.619,9261
2.5428,4990
5.4138,4082
6.989,9444
2.2176,7202
2.4133,13189
4.8545,3974
2.4090000000000003,1994
2.8930000000000002,929
1.7480000000000002,12498
7.1396,10493
4.3222,8213
1.8755,11234
2.3895,6846
3.5333,13426
3.3258,588
0.9283,7468
5.2908,8315
2.762,11479
1.1804,6416
3.8906,3609
4.916,3161
5.1069,816
3.1460000000000004,7506
1.2363,9328
2.9346,7234
3.2058,4535
3.0242,9474
5.4194,9690
0.5708,3338
2.1651,2460
4.2273,5595
3.6237,9530
0.7209,6042
3.5323,5289
0.22399999999999998,8666
2.6957,5939
0.7564,5319
1.7207,3816
3.2161,12636
1.2772,12562
3.9997,439
1.4483,11797
3.556,7947
3.0831,10171
0.6677,518
2.0078,12077
3.4210000000000003,9047
0.3238,334
3.0799,7417
1.1289,11390
0.8103,8366
0.1615,9093
1.6074,9977
2.4655,8025
4.9394,12268
3.71,12702
2.2588,12583
0.4298,6281
2.2305,814
2.9626,8868
3.6887,10494
3.3185,8988
0.8058,5949
3.9652,6270
2.2312,12782
0.489,3486
2.6996,3450
2.2292,11151
1.2247,2472
2.0064,7254
2.8251,2569
5.7527,8307
1.9323,993
2.1054,5854
0.1671,449
2.455,7900
0.7955,1521
0.1443,11136
2.8786,10420
1.6063,1059
1.2808,9404
6.0713,11727
2.0867,1727
0.264,6780
5.5571,5357
1.6633,8812
3.0906,655
1.0858,3890
0.6898,9914
2.9052,12201
0.9197,12853
3.7485,2432
1.5853,5211
2.7493,2161
2.3426,9183
1.6401,4861
1.7597,10543
0.7943,9421
0.7826,5924
4.0894,9492
4.0262,7610
4.2219,815
3.5087,5978
0.7659,9044
2.3596,4419
3.7404,12939
2.3267,6375
2.4094,11059
1.0603,1377
1.5595,2860
2.7605,3895
2.3483,12220
2.4946,9146
3.2446,2234
6.1848,13205
5.2284,13743
2.2719,4476
2.3475,728
1.5099,5565
1.7408,2864
2.3111,13342
4.9056,5304
0.9266,381
0.1014,12172
2.8892,5207
2.9617,6475
0.3545,10360
1.4679,3030
1.4665,313
1.1058,9165
1.0234,10202
0.3101,1308
1.1327,8383
3.6325,4764
2.4696,5379
2.7125,5926
1.3685,1578
3.4748,3671
3.1005,2091
3.6302,8011
4.173,4828
2.5179,6688
3.1032,9483
2.146,11083
1.9659,12007
5.8297,7360
3.6965,7627
2.9272,475
0.5169,9296
4.6328,2530
3.6095,10459
3.7117,12669
3.2452,12833
2.6934,3512
0.5482,7016
0.9636,2228
5.2426,12829
2.7517,6172
2.8960000000000004,11887
2.2442,10087
2.9467,13442
2.3103,9903
2.5708,410
4.391,6884
3.8134,5272
1.8134,13320
4.3814,1279
0.7669,6036
1.5145,12252
1.0763,86
0.6649,4314
1.0891,12552
2.0283,828
1.2626,8530
0.5844,1062
1.8482,11166
0.9361,7621
1.8314,1709
2.2581,10081
4.4355,5666
4.8262,112
0.8556,10059
1.7763,4288
2.2880000000000003,12452
5.0827,11640
2.6173,13210
4.3305,5983
3.3238,7512
0.7916,13214
7.1796,1178
2.7677,6306
3.8894,6152
6.6457,12114
2.4609,13482
0.6322,1725
2.9784,1282
2.0592,6244
0.8557,9566
0.2577,12311
1.9199,11442
3.7025,5663
2.8109,6295
2.1037,1246
0.3643,4269
3.9185,11928
2.6605,9104
4.9557,4127
5.5637,7542
3.8491,8096
6.8260000000000005,6106
1.6067,4604
2.1034,2317
1.5166,1536
0.2352,3676
2.4729,12303
2.0469999999999997,4261
0.5217,2215
3.7460000000000004,12951
3.3914,9946
4.5293,11487
2.681,10236
1.0677,13595
2.5463,3143
2.3326,7769
2.8139999999999996,6990
2.4228,1252
1.7013,10218
0.2853,1960
0.9097,4218
1.8812,13028
1.8831,9964
2.6027,5710
3.8049,4531
0.9557,2373
3.1099,3514
1.5759,6385
1.9087,4431
1.9841,8832
3.3659,7609
2.5502,11087
1.2863,7365
4.9675,12269
0.5069,6873
0.2317,1097
4.9582,8639
0.4272,2253
2.9851,13788
1.8181,7266
2.3008,10023
4.0274,2947
4.6126,3008
2.4738,13480
3.3813,10526
5.0249,8462
1.8109,8290
4.3454,983
1.9682,11699
0.6859999999999999,11602
7.4208,9054
3.2859,3948
2.6764,7336
1.9779,1293
1.7411,3301
1.2164,8196
2.4196,2197
5.2055,12852
0.4923,5311
3.6587,8032
1.6855,8042
1.7992,5340
1.7584,2907
1.5234,3202
0.6142,7467
3.9848,13758
0.6203,8502
1.0073,7179
1.8538,1575
2.1877,10089
5.4044,12138
0.6744,2480
3.4087,8222
2.3697,11270
2.5122,6133
2.84,5748
0.7446,13623
2.3569,10567
6.7142,752
2.2263,2083
2.5026,13270
1.3661,11194
3.8381,3575
1.8389,2428
2.6031,4890
6.9912,12677
1.1735,11995
3.397,8590
0.878,495
3.6428,3056
1.3316,3493
2.0625,13557
0.9937,5637
2.4251,11524
1.9999,12604
1.861,6344
5.0442,13617
0.7718,9277
3.7003,12763
2.8643,2093
4.3333,12345
6.6519,12453
1.9831,5414
4.0639,10811
1.495,4296
2.3805,7283
3.6815,10275
2.8484,6397
0.3177,13470
1.5842,5876
2.8475,8402
4.6023,2465
2.2051,680
2.0445,8732
2.3573,10908
6.8531,8528
1.959,11354
1.8418,3472
0.2716,10568
5.0199,7027
3.0119,95
3.5927,3399
3.2277,4277
0.9818,4281
2.0468,4355
0.8906,3794
1.6182,5104
0.1987,1632
0.4741,12083
2.0426,11386
0.9063,3880
2.3086,1554
1.4593,3991
5.4772,2100
1.8892,6662
3.0362,5306
1.8975,3304
0.9639,7012
1.5056,6104
2.5577,6589
1.9905,8737
2.5232,7024
4.1296,11034
2.2315,8803
6.9962,2072
0.2522,9069
0.8869,3833
4.3209,10006
6.9334,3854
1.8269,10168
1.5494,3861
1.359,4307
1.6254,973
0.6786,4616
2.1327,11902
1.4286,3962
3.4221,7368
4.7410000000000005,10963
